,appliance,booking_date,booking_time,box_truck,cargo_van,dolly,estimated_distance,estimated_time,fare_quote,final_payment,furniture,helper,hitch,item_desc,item_weight,job_id,large_pickup,max_est,min_est,number_of_pros,real,request_origin,small_pickup,tip,trailer,vehicle_type,vehicle_type_single,time_in_minutes,loading_time,max_time_estimate,min_time_estimate
106,0,2016-02-02 10:34:00,10.3,False,False,0,0.40000000596,2.0,$29.99 - $39.99,29.99,0,False,0,Around 20 boxes,"1,001-5,000 lbs",1312,False,39.99,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,24.2166666667,22.2166666667,32.0,12.0
107,0,2016-02-02 13:59:11,13.3,False,False,0,10.1000003815,22.0,$41.28 - $54.18,66.92,0,False,0,Just couches ,101-250 lbs,1315,True,54.18,41.28,1,66.92,UNKNOWN,False,0.0,0,11,11,34.6,12.600000000000001,52.0,32.0
108,1,2016-02-05 08:00:00,8.3,False,False,0,10.800000190699999,19.0,$39.98 - $48.67,51.57,0,False,0,"Refrigerator.

This empty fridge needs to get picked up from my ""POD"" at the pod storage place on 7385 Mission Gorge Blvd. Suite B
It's a small  pod they will have placed out in the parking lot (usual",101-250 lbs,1317,False,48.67,39.98,1,51.57,UNKNOWN,True,0.0,0,12,12,42.3333333333,23.333333333299997,49.0,29.0
109,0,2016-02-05 11:30:00,11.3,False,False,0,7.5,18.0,$36.12 - $49.02,127.71,0,False,0,"IKEA dresser drawer, full size bed, chair, and desk",50 lbs or less,1318,True,49.02,36.12,1,127.71,UNKNOWN,False,0.0,0,11,11,98.71666666670001,80.71666666670001,48.0,28.0
111,0,2016-02-04 19:00:00,19.3,False,False,0,0.899999976158,5.0,$34.99 - $44.99,34.99,0,False,0,Plywood board king size mattress size. Will be cut in half though,51-100 lbs,1320,True,44.99,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,14.15,9.15,35.0,15.0
112,0,2016-02-04 20:00:00,20.3,False,False,0,10.800000190699999,19.0,$29.99 - $38.48,31.68,0,False,0,"http://www.cymax.com/Coaster-Trundle-Wood-Daybed-in-Black-Finish.htm

Daybed frame and trundle",101-250 lbs,1321,False,38.48,29.99,1,31.68,UNKNOWN,True,0.0,0,12,12,31.633333333299998,12.633333333299998,49.0,29.0
113,0,2016-02-04 13:00:00,13.3,False,False,0,2.29999995232,7.0,$34.99 - $35.11,34.99,0,False,0,We will load and unload pallet with our forklift.,251-500 lbs,1322,True,35.11,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,18.7,11.7,37.0,17.0
114,0,2016-02-04 15:52:32,15.3,False,False,0,1.7999999523199999,6.0,$34.99 - $44.99,54.18,0,False,0,Both box spring and mattress of a queen size bed,51-100 lbs,1324,True,44.99,34.99,1,54.18,UNKNOWN,False,0.0,0,11,11,41.6666666667,35.6666666667,36.0,16.0
115,0,2016-02-06 14:00:00,14.3,False,True,0,33.2999992371,36.0,$59.34 - $72.24,144.48,0,False,0,Tillary sofa and pillow set from West Elm,101-250 lbs,1328,False,72.24,59.34,1,144.48,UNKNOWN,False,0.0,0,9,9,112.4,76.4,66.0,46.0
116,0,2016-02-07 16:00:00,16.3,False,False,0,22.8999996185,25.0,$34.65 - $44.55,34.65,0,False,0,"You'll be picking up a chair we ordered at West Elm in Mission Valley and dropping it off at our house at 1441 San Elijo Ave, 92007. Theres one small staircase.",51-100 lbs,1329,False,44.55,34.65,1,34.65,UNKNOWN,True,0.0,0,12,12,35.35,10.350000000000001,55.0,35.0
117,0,2016-02-05 13:03:50,13.3,False,False,0,34.0999984741,39.0,$63.21 - $76.11,116.1,0,False,0,Yellow leather couch. Christian will be there to help load,51-100 lbs,1330,True,76.11,63.21,1,116.1,UNKNOWN,False,0.0,0,11,11,90.0,51.0,69.0,49.0
118,0,2016-02-06 11:30:00,11.3,False,False,0,3.0,10.0,$34.99 - $38.70,63.21,0,False,0,"1 dining room table (3 chairs if they fit), one slim hallway table, queen size bed frame, bbq, mobile AC unit.","501-1,000 lbs",1331,True,38.7,34.99,1,63.21,UNKNOWN,False,0.0,0,11,11,23.7,13.7,40.0,20.0
119,0,2016-02-06 14:30:00,14.3,False,False,0,21.0,27.0,$35.64 - $45.54,38.61,0,False,0,Full size bed and night stand,51-100 lbs,1332,False,45.54,35.64,1,38.61,UNKNOWN,True,0.0,0,12,12,38.6666666667,11.666666666700003,57.0,37.0
120,0,2016-02-06 17:00:00,17.3,False,False,0,6.0,21.0,$40.53 - $53.43,51.6,0,False,0,A bed ,51-100 lbs,1334,True,53.43,40.53,1,51.6,UNKNOWN,False,0.0,0,11,11,39.8166666667,18.8166666667,51.0,31.0
121,0,2016-02-07 16:47:14,16.3,False,False,0,4.8000001907300005,11.0,$29.99 - $30.69,29.99,0,False,0,Armoire and small bedside table. Need assistance getting it into 1st floor apartment.,51-100 lbs,1335,False,30.69,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,19.75,8.75,41.0,21.0
122,0,2016-02-08 10:54:23,10.3,False,False,0,7.6999998092699995,17.0,$34.99 - $46.44,41.28,0,False,0,Box Spring,50 lbs or less,1336,True,46.44,34.99,1,41.28,UNKNOWN,False,0.0,0,11,11,31.9,14.899999999999999,47.0,27.0
123,0,2016-02-11 11:00:00,11.3,False,False,0,11.800000190699999,18.0,$34.98 - $42.46,34.98,1,False,0,"good day
there are no steps on the pick up, will have a guy helping load, not sure he can help unload and I can't help there will be about 14 steps on the delivery site and I need it inside one of the",101-250 lbs,1337,False,42.46,34.98,1,34.98,UNKNOWN,True,0.0,0,12,12,2.4,-15.6,48.0,28.0
124,0,2016-02-08 21:00:00,21.3,False,False,0,22.8999996185,39.0,$48.16 - $58.06,38.61,0,False,0,"Hello,

     I just need a work construction jacket picked up from 40 Leland street, Browns Mills, NJ 08015 and delivered to the 106 b cypress point circle Mount Laurel NJ 08054, address. It was left ",50 lbs or less,1338,False,58.06,48.16,1,38.61,UNKNOWN,True,0.0,0,12,12,39.0166666667,0.01666666669999728,69.0,49.0
125,0,2016-02-09 00:00:00,0.3,False,False,0,2.90000009537,6.0,$39.98 - $49.98,66.91,1,False,0,"Two ikea bookshelves
One large ikea bookshelf
One ikea storage cabinet
One small desk","501-1,000 lbs",1339,True,49.98,39.98,1,66.91,UNKNOWN,False,0.0,0,11,11,47.7,41.7,36.0,16.0
126,0,2016-02-09 19:00:00,19.3,False,False,0,1.5,6.0,$29.99 - $39.99,29.99,0,False,0,"I will have the exact address of the location closer to pick up time. Purchasing and picking up full sized mattress and boxspring. I can help load the items.

The drop off location is on the second fl",50 lbs or less,1340,False,39.99,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,24.15,18.15,36.0,16.0
127,0,2016-02-09 12:00:00,12.3,False,False,0,85.5,1.0,$91.46 - $101.36,99.0,0,False,0,Bumper Cover,50 lbs or less,1341,False,101.36,91.46,1,99.0,UNKNOWN,True,0.0,0,12,12,100.0,99.0,31.0,11.0
128,0,2016-02-11 18:40:29,18.3,False,False,0,8.0,14.0,$34.99 - $43.86,34.99,0,False,0,Two outdoor sofas,51-100 lbs,1344,True,43.86,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,22.95,8.95,44.0,24.0
129,0,2016-02-11 20:00:00,20.3,False,False,0,20.6000003815,25.0,$34.68 - $44.58,48.51,0,False,0,sofa and black coffee table,51-100 lbs,1345,False,44.58,34.68,1,48.51,UNKNOWN,True,0.0,0,12,12,48.7166666667,23.7166666667,55.0,35.0
130,0,2016-02-11 18:49:05,18.3,False,False,0,8.300000190730001,16.0,$29.99 - $34.65,29.99,0,False,0,Dresser nightstand,51-100 lbs,1346,False,34.65,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,24.0833333333,8.0833333333,46.0,26.0
131,0,2016-02-11 21:30:00,21.3,False,False,0,27.7999992371,34.0,$57.15 - $70.05,89.01,0,False,0,2 sofas,101-250 lbs,1347,True,70.05,57.15,1,89.01,UNKNOWN,False,0.0,0,11,11,37.6,3.6000000000000014,64.0,44.0
132,0,2016-02-11 21:30:00,21.3,False,False,0,29.1000003815,33.0,$43.05 - $52.95,50.49,0,False,0,table and 6 chairs,51-100 lbs,1348,False,52.95,43.05,1,50.49,UNKNOWN,True,0.0,0,12,12,50.9666666667,17.9666666667,63.0,43.0
133,0,2016-02-12 12:00:00,12.3,False,False,0,22.0,27.0,$37.08 - $46.98,81.18,0,False,0,2 piece sofa and table. This is a two person job.,101-250 lbs,1349,False,46.98,37.08,1,81.18,UNKNOWN,True,0.0,0,12,12,58.6833333333,31.6833333333,57.0,37.0
134,0,2016-02-12 11:00:00,11.3,False,True,0,22.1000003815,28.0,$49.13 - $62.03,104.49,0,False,0,6ft square table with 8 stackable chairs. Item number F600,101-250 lbs,1350,False,62.03,49.13,1,104.49,UNKNOWN,False,0.0,0,9,9,81.0,53.0,58.0,38.0
135,0,2016-02-12 18:00:00,18.3,False,False,0,1.89999997616,8.0,$29.99 - $39.99,29.99,0,False,0,It's just the table.  Park on beech st. side facing opposite of the ocean off of pacific highway and we will let you into the garage to load.  ,50 lbs or less,1352,False,39.99,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,25.0,17.0,38.0,18.0
136,0,2016-02-12 15:00:00,15.3,False,False,0,9.10000038147,16.0,$29.99 - $35.64,51.58,0,False,0,72 inch round folding table,50 lbs or less,1353,False,35.64,29.99,1,51.58,UNKNOWN,True,0.0,0,12,12,42.2,26.200000000000003,46.0,26.0
137,0,2016-02-13 03:30:00,3.3,False,False,0,9.60000038147,15.0,$29.99 - $34.39,30.69,0,False,0,Everything in picture except lamp.,51-100 lbs,1354,False,34.39,29.99,1,30.69,UNKNOWN,True,0.0,0,12,12,30.9666666667,15.9666666667,45.0,25.0
138,0,2016-02-14 11:00:00,11.3,False,False,0,19.1000003815,25.0,$35.11 - $45.01,41.58,0,False,0,"Queen Sized Bed
Kids art table 
40 inch tv",101-250 lbs,1355,False,45.01,35.11,1,41.58,UNKNOWN,True,0.0,0,12,12,0.633333333333,-24.366666666667,55.0,35.0
139,0,2016-02-13 09:00:00,9.3,False,False,0,8.10000038147,14.0,$34.99 - $43.90,34.99,0,False,0,Dresser and TV Stand. Ticket # 503 ,51-100 lbs,1356,True,43.9,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,27.0166666667,13.0166666667,44.0,24.0
140,0,2016-02-13 08:42:13,8.3,False,False,0,5.3000001907300005,10.0,$34.99 - $37.41,34.99,0,False,0,Furniture ,51-100 lbs,1357,True,37.41,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,20.883333333299998,10.883333333299998,40.0,20.0
141,0,2016-02-13 08:48:42,8.3,False,False,0,3.9000000953699994,11.0,$29.99 - $30.69,29.99,0,False,0,Dresser,50 lbs or less,1358,False,30.69,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,16.7666666667,5.766666666700001,41.0,21.0
142,0,2016-02-13 09:00:00,9.3,False,False,0,33.7999992371,36.0,$45.49 - $55.39,45.54,0,False,0,"sofa and dresser 
ticket #G707",51-100 lbs,1359,False,55.39,45.49,1,45.54,UNKNOWN,True,0.0,0,12,12,45.7833333333,9.7833333333,66.0,46.0
143,0,2016-02-13 09:13:10,9.3,False,False,0,2.90000009537,7.0,$29.99 - $39.99,29.99,0,False,0,Media stand ticket number d401 ,51-100 lbs,1360,False,39.99,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,9.6,2.5999999999999996,37.0,17.0
144,0,2016-02-13 09:42:01,9.3,False,False,0,17.1000003815,23.0,$32.67 - $42.57,37.62,0,False,0,Outdoor patio set,50 lbs or less,1361,False,42.57,32.67,1,37.62,UNKNOWN,True,0.0,0,12,12,38.4,15.399999999999999,53.0,33.0
145,0,2016-02-13 10:34:32,10.3,False,False,0,14.0,18.0,$29.99 - $37.62,29.99,0,False,0,Wood bunkbed,51-100 lbs,1362,False,37.62,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,29.15,11.149999999999999,48.0,28.0
146,0,2016-02-13 11:44:17,11.3,False,False,0,10.1000003815,16.0,$29.99 - $35.64,29.99,0,False,0,Tables two,50 lbs or less,1363,False,35.64,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,26.0833333333,10.0833333333,46.0,26.0
147,0,2016-02-13 14:00:00,14.3,False,False,0,3.70000004768,10.0,$29.99 - $39.99,29.99,0,False,0,Washer dryer,50 lbs or less,1364,False,39.99,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,27.5666666667,17.5666666667,40.0,20.0
148,0,2016-02-13 12:30:00,12.3,False,False,0,17.8999996185,26.0,$35.19 - $45.09,65.34,0,False,0,Sofa.,51-100 lbs,1365,False,45.09,35.19,1,65.34,UNKNOWN,True,0.0,0,12,12,57.6,31.6,56.0,36.0
149,0,2016-02-13 12:51:56,12.3,False,True,0,16.5,21.0,$39.99 - $52.89,56.76,0,False,0,Headboard,51-100 lbs,1366,False,52.89,39.99,1,56.76,UNKNOWN,False,0.0,0,9,9,44.25,23.25,51.0,31.0
150,0,2016-02-13 14:00:00,14.3,False,False,0,2.5,11.0,$29.99 - $30.90,29.99,0,False,0,Love seat,51-100 lbs,1367,False,30.9,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,29.1666666667,18.1666666667,41.0,21.0
151,0,2016-02-13 13:11:24,13.3,False,False,0,4.8000001907300005,13.0,$34.99 - $41.28,34.99,0,False,0,Lumber ,101-250 lbs,1368,True,41.28,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,25.0,12.0,43.0,23.0
152,0,2016-02-13 15:00:00,15.3,False,False,0,7.5,16.0,$34.99 - $45.15,60.63,0,False,0,"Total of 2 mattresses (queen and full), 2 small dressers",101-250 lbs,1369,True,45.15,34.99,1,60.63,UNKNOWN,False,0.0,0,11,11,47.1833333333,31.1833333333,46.0,26.0
153,0,2016-02-13 19:50:16,19.3,False,False,0,10.0,16.0,$34.99 - $45.15,96.75,0,False,0,Couch and chaise. They're detachable. It's two pieces,101-250 lbs,1370,True,45.15,34.99,1,96.75,UNKNOWN,False,0.0,0,11,11,75.46666666670001,59.46666666670001,46.0,26.0
154,0,2016-02-14 12:38:44,12.3,False,False,0,4.900000095369999,11.0,$34.99 - $39.99,50.31,0,False,0,"Pick up: West elm, 5080 Mission Center Rd, Westfield Mission Valley, San Diego, CA 92108.          Drop off: 969 Market Street, San Diego CA 92101  use elevator",51-100 lbs,1372,True,39.99,34.99,1,50.31,UNKNOWN,False,0.0,0,11,11,28.7166666667,17.7166666667,41.0,21.0
155,0,2016-02-15 11:00:00,11.3,False,True,0,5.400000095369999,11.0,$34.99 - $38.70,47.73,0,False,0,"Narrow table. 3 feet high, 2 feet wide, 5 1/2 feet long. I will have the store have it ready for delivery time ",51-100 lbs,1374,False,38.7,34.99,1,47.73,UNKNOWN,False,0.0,0,9,9,36.5833333333,25.583333333299997,41.0,21.0
156,0,1969-12-31 16:00:00,16.2,False,False,0,6.8000001907300005,14.0,$29.99 - $33.91,38.61,0,False,0,"Furniture and household goods.
Items arriving by UPS sometime today. Customer needs 2 drivers to help bring items into hose from curbside. Customer will assist.","501-1,000 lbs",1376,False,33.91,29.99,1,38.61,UNKNOWN,True,0.0,0,12,12,39.1333333333,25.1333333333,44.0,24.0
157,0,2016-02-15 16:00:00,16.3,False,False,0,7.5,14.0,$29.99 - $32.67,29.99,0,False,0,"This is 6' long, 3' high and 18"" deep. It is about 150 pounds. At delivery it is going on the first floor. I'll be here to help. Call on pick up: 858-361-2534.",101-250 lbs,1377,False,32.67,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,24.2,10.2,44.0,24.0
158,0,2016-02-15 18:00:00,18.3,False,False,0,13.100000381500001,18.0,$29.99 - $38.00,34.65,0,False,0,"King size mattress, bed frame, night stand, mirror, box spring, ",251-500 lbs,1378,False,38.0,29.99,1,34.65,UNKNOWN,True,0.0,0,12,12,35.0,17.0,48.0,28.0
159,0,2016-02-16 12:45:00,12.3,False,False,0,2.20000004768,10.0,$34.99 - $37.41,34.99,0,False,0,Full size sleeper sofa,101-250 lbs,1380,True,37.41,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,20.75,10.75,40.0,20.0
160,0,2016-02-17 07:30:00,7.3,False,False,0,5.8000001907300005,9.0,$34.98 - $44.98,45.58,1,False,0,"Massage chair - Around 350lbs -- I will be there with the 2nd pair of hands. I hope we can do it together. I am a 30 male.
Not sure if we need any special equipment",251-500 lbs,1381,False,44.98,34.98,1,45.58,UNKNOWN,True,0.0,0,12,12,40.7,31.700000000000003,39.0,19.0
161,0,2016-02-16 14:30:00,14.3,False,False,0,5.099999904630001,12.0,$29.99 - $31.91,48.51,0,False,0,"Larger mirror at the homeGood store in Point Loma, store 512",101-250 lbs,1382,False,31.91,29.99,1,48.51,UNKNOWN,True,0.0,0,12,12,49.25,37.25,42.0,22.0
162,0,2016-02-17 13:30:00,13.3,False,True,0,8.300000190730001,15.0,$34.99 - $43.86,49.02,0,False,0,96 in long 37 wide 33 tall.  ,101-250 lbs,1383,False,43.86,34.99,1,49.02,UNKNOWN,False,0.0,0,9,9,37.0833333333,22.083333333299997,45.0,25.0
163,0,2016-02-17 16:00:00,16.3,False,False,0,0.899999976158,3.0,$34.99 - $44.99,34.99,0,False,0,"One queen size mattress and box spring along with a 7'10"" surf board",51-100 lbs,1384,True,44.99,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,17.3333333333,14.3333333333,33.0,13.0
164,0,2016-02-17 02:00:00,2.3,False,False,1,5.8000001907300005,13.0,$34.98 - $37.87,103.0,0,False,0,"3 twin beds,3 twin mattresses,3 dressers",51-100 lbs,1386,False,37.87,34.98,1,103.0,UNKNOWN,True,0.0,0,12,12,98.55,85.55,43.0,23.0
165,0,2016-02-18 13:00:00,13.3,False,False,0,2.29999995232,7.0,$34.99 - $44.99,39.99,0,False,0,Forklift at both pickup and drop off locations.,101-250 lbs,1387,True,44.99,34.99,1,39.99,UNKNOWN,False,0.0,0,11,11,31.05,24.05,37.0,17.0
166,0,2016-02-17 16:24:44,16.3,False,True,0,25.7000007629,35.0,$56.76 - $69.66,110.94,0,False,0,Sofa bed with chaise can be split in 2 pieces,101-250 lbs,1388,False,69.66,56.76,1,110.94,UNKNOWN,False,0.0,0,9,9,86.0,51.0,65.0,45.0
167,0,2016-02-18 09:21:29,9.3,False,False,0,0.899999976158,4.0,$29.99 - $39.99,29.99,0,False,0,4draeer file cabinet similar to this one.,50 lbs or less,1389,False,39.99,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,6.95,2.95,34.0,14.0
168,0,2016-02-19 10:30:00,10.3,False,True,0,20.3999996185,28.0,$47.73 - $60.63,79.98,0,False,0,52 cs (12 bottles per cs) of wine/water. Pick up Southern Wine & Spirits. Drop off loading dock Hotel Del Coronado. Please call Lisa 619-743-9020 for all info ,51-100 lbs,1390,False,60.63,47.73,1,79.98,UNKNOWN,False,0.0,0,9,9,62.35,34.35,58.0,38.0
169,0,2016-02-18 16:00:00,16.3,False,False,0,0.600000023842,2.0,$29.99 - $39.99,29.99,0,False,0,Couch,51-100 lbs,1391,False,39.99,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,10.016666666699999,8.016666666699999,32.0,12.0
171,1,2016-02-20 04:00:00,4.3,False,False,0,75.0,1.0,$39.98 - $49.98,39.98,0,False,0,"New treadmill.  Was delivered to our garage.  Need to move it to our basement.  No vehicle will be needed.  Maybe dolly will help.  Probably two guys needed. All at 675 Cornwallis Drive, Mount Laurel,",101-250 lbs,1396,False,49.98,39.98,1,39.98,UNKNOWN,True,0.0,0,12,12,16.6,15.600000000000001,31.0,11.0
172,0,2016-02-19 16:45:34,16.3,False,True,0,1.0,5.0,$34.99 - $44.99,47.73,0,False,0,"I'm on the 3rd floor in Irvington, also have a tall dresser I could not take pictures of and a 32in tv flatscreen ",101-250 lbs,1398,False,44.99,34.99,1,47.73,UNKNOWN,False,0.0,0,9,9,37.0,32.0,35.0,15.0
173,0,2016-02-20 14:00:00,14.3,False,False,0,5.599999904630001,12.0,$34.99 - $40.66,51.6,0,False,0,King size mattress set and a BBQ grill,51-100 lbs,1399,True,40.66,34.99,1,51.6,UNKNOWN,False,0.0,0,11,11,36.0833333333,24.083333333299997,42.0,22.0
174,0,2016-02-20 15:00:00,15.3,False,False,0,13.100000381500001,19.0,$42.40 - $55.30,77.23,1,False,0,"Wood/glass curio w/glass shelves. 72"" high, 24"" wide",51-100 lbs,1400,True,55.3,42.4,1,77.23,UNKNOWN,False,0.0,0,11,11,55.8833333333,36.8833333333,49.0,29.0
175,0,2016-02-20 10:11:28,10.3,False,False,0,6.3000001907300005,16.0,$29.99 - $34.65,29.99,0,False,0,Dining table,51-100 lbs,1402,False,34.65,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,30.0666666667,14.066666666700002,46.0,26.0
176,0,2016-02-21 10:00:00,10.3,False,True,0,10.3000001907,29.0,$49.86 - $62.76,131.58,0,False,0,"a 92"" sofa",51-100 lbs,1403,False,62.76,49.86,1,131.58,UNKNOWN,False,0.0,0,9,9,102.4,73.4,59.0,39.0
177,0,2016-02-25 10:00:00,10.3,False,False,0,10.3999996185,16.0,$39.98 - $51.11,103.03,1,False,0,"2 bookshelves 28"" wide about 5 ft tall  a side board shelf 62"" wide 4ft tall ands desk in 3 pieces top and 2 sides.","501-1,000 lbs",1404,True,51.11,39.98,1,103.03,UNKNOWN,False,0.0,0,11,11,22.3166666667,6.3166666667000015,46.0,26.0
178,0,2016-02-21 11:28:59,11.3,False,False,0,5.6999998092699995,9.0,$29.99 - $39.99,78.26,0,False,0,"Love seat, dresser, Queen bed headboard and footboard and side rails. ",101-250 lbs,1405,False,39.99,29.99,1,78.26,UNKNOWN,True,0.0,0,12,12,70.6,61.599999999999994,39.0,19.0
179,0,2016-02-21 16:30:00,16.3,False,False,0,13.0,18.0,$29.99 - $37.95,29.99,0,False,0,Chest of drawers,51-100 lbs,1406,False,37.95,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,24.0166666667,6.016666666700001,48.0,28.0
180,0,2016-02-21 14:03:02,14.3,False,False,0,11.5,16.0,$29.99 - $34.65,70.29,0,False,0,Outdoor table,50 lbs or less,1408,False,34.65,29.99,1,70.29,UNKNOWN,True,0.0,0,12,12,71.0,55.0,46.0,26.0
181,0,2016-02-21 20:00:00,20.3,False,True,0,3.9000000953699994,10.0,$34.99 - $39.09,127.71,0,False,0,ikea malm bedframe and mattress. also a small coffee table and bookshelf,50 lbs or less,1409,False,39.09,34.99,1,127.71,UNKNOWN,False,0.0,0,9,9,99.4833333333,89.4833333333,40.0,20.0
182,0,2016-02-22 10:15:00,10.3,False,False,0,5.8000001907300005,15.0,$29.99 - $33.66,56.43,0,False,0,patio furniture ,50 lbs or less,1410,False,33.66,29.99,1,56.43,UNKNOWN,True,0.0,0,12,12,57.0,42.0,45.0,25.0
183,0,2016-02-27 11:00:00,11.3,False,False,1,8.800000190730001,15.0,$34.98 - $39.54,35.68,0,False,0,"2 boxes of clothing each 4ft tall and 3ft wide
",251-500 lbs,1412,False,39.54,34.98,1,35.68,UNKNOWN,True,0.0,0,12,12,7.333333333330001,-7.666666666669999,45.0,25.0
185,0,2016-02-22 19:30:00,19.3,False,False,0,6.5,13.0,$34.98 - $37.35,34.98,1,False,0,recliner,50 lbs or less,1414,False,37.35,34.98,1,34.98,UNKNOWN,True,0.0,0,12,12,20.0333333333,7.0333333333,43.0,23.0
186,0,2016-02-23 14:30:00,14.3,False,False,0,25.0,31.0,$40.69 - $50.59,52.47,0,False,0,washer and dryer with bases picked up at residence in Rancho Santa Fe. Delivered to my residence in Vista CA,251-500 lbs,1415,False,50.59,40.69,1,52.47,UNKNOWN,True,0.0,0,12,12,53.1166666667,22.1166666667,61.0,41.0
187,0,2016-02-23 12:56:09,12.3,False,False,0,0.800000011921,3.0,$29.99 - $39.99,40.59,0,False,0,"Bed, small desk and head board.",50 lbs or less,1416,False,39.99,29.99,1,40.59,UNKNOWN,True,0.0,0,12,12,40.8,37.8,33.0,13.0
188,0,2016-02-27 12:30:00,12.3,False,False,0,32.4000015259,41.0,$50.01 - $59.91,128.7,0,False,0,"Pedestal dining table, small dresser, small desk, 10 boxes, queen size bed, and a few random objects",251-500 lbs,1417,False,59.91,50.01,1,128.7,UNKNOWN,True,0.0,0,12,12,130.0,89.0,71.0,51.0
189,0,2016-02-25 11:30:00,11.3,False,False,0,6.1999998092699995,10.0,$34.99 - $37.41,34.99,0,False,0,"Queen bed (mattress and box spring), large photo (will fit between mattresses fine) and an IKEA dresser ",51-100 lbs,1418,True,37.41,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,0.2,-9.8,40.0,20.0
190,0,2016-02-26 12:00:00,12.3,False,True,0,29.6000003815,38.0,$61.66 - $74.56,89.01,0,False,0,One bedroom dresser,51-100 lbs,1421,False,74.56,61.66,1,89.01,UNKNOWN,False,0.0,0,9,9,69.05,31.049999999999997,68.0,48.0
192,0,2016-02-26 11:00:00,11.3,False,False,0,12.300000190699999,24.0,$32.67 - $42.57,84.15,0,False,0,Queen size bed and mattress ,251-500 lbs,1424,False,42.57,32.67,1,84.15,UNKNOWN,True,0.0,0,12,12,85.0666666667,61.0666666667,54.0,34.0
193,0,2016-02-26 10:00:00,10.3,False,True,0,4.5,16.0,$34.99 - $46.70,39.99,0,False,0,"I need a pickup at The Home Depot in North Bergen, NJ. We're picking up 1, 50 gallon hot water heater and bringing it to 349 New York Ave Jersey City ground floor.",51-100 lbs,1428,False,46.7,34.99,1,39.99,UNKNOWN,False,0.0,0,9,9,30.5166666667,14.5166666667,46.0,26.0
